"Id","Value","DisplayName","Description"
"f86a2dd8-9298-4675-bd78-f5a3572da2d7","AgentIdentityBlueprintPrincipal.DeleteRestore.All","Delete and restore agent identity blueprints.","Allows deleting or restoring agent identity blueprints without a signed-in user."
"a0bdd23d-8b19-4682-b428-574d96527c6f","AgentIdentityBlueprintPrincipal.EnableDisable.All","Enable or disable agent identity blueprint principals.","Allows enabling or disabling agent identity blueprint principals without a signed-in user."
"9361dea9-4524-493d-941d-f1b65aaf6c7c","AgentIdentityBlueprintPrincipal.Read.All","Read agent identity blueprint principals.","Allows reading agent identity blueprint principals without a signed-in user."
"3bc933bc-8b4d-4cb6-ac49-b73774299250","AgentIdentityBlueprintPrincipal.ReadWrite.All","Read and write all agent identity blueprint principals.","Allows the app to read, update, and delete agent identity blueprint principals without a signed-in user."
"b782c9ad-6f2b-4894-a21b-72bf22417f0a","AgentIdUser.ReadWrite.All","Read and write all agent ID users' full profiles","Allows the app to read and update agent ID user profiles and read basic company properties without a signed in user."
"4aa6e624-eee0-40ab-bdd8-f9639038a614","AgentIdUser.ReadWrite.IdentityParentedBy","Read and write all agent ID users' full profiles","Allows the app to read and update ID agent user profiles and read basic company properties without a signed in user."
"799a4732-85b8-4c67-b048-75f0e88a232b","AgentInstance.Read.All","Read all agent instances in Agent Registry","Allows the app to read all agent instances and their related collections in your organization's Agent Registry without a signed-in user."
"07abdd95-78dc-4353-bd32-09f880ea43d0","AgentInstance.ReadWrite.All","Read and write all agent instances in Agent Registry","Allows the app to create, read, update, and delete all agent instances in your organization's Agent Registry without a signed-in user."
"782ab1bf-24f1-4c27-8bbc-2006d42792a6","AgentInstance.ReadWrite.ManagedBy","Read and write managed-by agent instances in Agent Registry","Allows the app to create, read, update, and delete agent instances that designate the calling app as their manager in your organization's Agent Registry without a signed-in user."
"2f3e6f8c-093b-4c57-a58b-ba5ce494a169","Agreement.Read.All","Read all terms of use agreements","Allows the app to read terms of use agreements, without a signed in user."
"c9090d00-6101-42f0-a729-c41074260d47","Agreement.ReadWrite.All","Read and write all terms of use agreements","Allows the app to read and write terms of use agreements, without a signed in user."
"d8e4ec18-f6c0-4620-8122-c8b1f2bf400e","AgreementAcceptance.Read.All","Read all terms of use acceptance statuses","Allows the app to read terms of use acceptance statuses, without a signed in user."
"839c90ab-5771-41ee-aef8-a562e8487c1e","AiEnterpriseInteraction.Read.All","Read all AI enterprise interactions.","Allows the app to read all AI enterprise interactions."
"b86848a7-d5b1-41eb-a9b4-54a4e6306e97","APIConnectors.Read.All","Read API connectors for authentication flows","Allows the app to read the API connectors used in user authentication flows, without a signed-in user."
"1dfe531a-24a6-4f1b-80f4-7a0dc5a0a171","APIConnectors.ReadWrite.All","Read and write API connectors for authentication flows","Allows the app to read, create and manage the API connectors used in user authentication flows, without a signed-in user."
"e12dae10-5a57-4817-b79d-dfbec5348930","AppCatalog.Read.All","Read all app catalogs","Allows the app to read apps in the app catalogs without a signed-in user."
"dc149144-f292-421e-b185-5953f2e98d7f","AppCatalog.ReadWrite.All","Read and write to all app catalogs","Allows the app to create, read, update, and delete apps in the app catalogs without a signed-in user."
"3be0012a-cc4e-426b-895b-f9c836bf6381","Application-RemoteDesktopConfig.ReadWrite.All","Read and write the remote desktop security configuration for all apps","Allows the app to read and write the remote desktop security configuration for all apps in your organization, without a signed-in user."
"9a5d68dd-52b0-4cc2-bd40-abcf44ac3a30","Application.Read.All","Read all applications","Allows the app to read all applications and service principals without a signed-in user."
"fc023787-fd04-4e44-9bc7-d454f00c0f0a","Application.ReadUpdate.All","Read and update all apps","Allows the app to read and update all apps in your organization, without a signed-in user."
"1bfefb4e-e0b5-418b-a88f-73c46d2cc8e9","Application.ReadWrite.All","Read and write all applications","Allows the app to create, read, update and delete applications and service principals without a signed-in user.  Does not allow management of consent grants."
"18a4783c-866b-4cc7-a460-3d5e5662c884","Application.ReadWrite.OwnedBy","Manage apps that this app creates or owns","Allows the app to create other applications, and fully manage those applications (read, update, update application secrets and delete), without a signed-in user.  It cannot update any apps that it is not an owner of."
"06b708a9-e830-4db3-a914-8e69da51d44f","AppRoleAssignment.ReadWrite.All","Manage app permission grants and app role assignments","Allows the app to manage permission grants for application permissions to any API (including Microsoft Graph) and application assignments for any app, without a signed-in user."
"9f265de7-8d5e-4e9a-a805-5e8bbc49656f","ApprovalSolution.Read.All","Read all approvals","Allows the app to read all approvals and approval item subscriptions, without a signed-in user."
"45583558-1113-4d06-8969-e79a28edc9ad","ApprovalSolution.ReadWrite.All","Read all approvals and manage approval subscriptions","Allows the app to read all approvals and create, update, or remove approval item subscriptions, without a signed-in user."
"93283d0a-6322-4fa8-966b-8c121624760d","AttackSimulation.Read.All","Read attack simulation data of an organization","Allows the app to read attack simulation and training data for an organization without a signed-in user."
"e125258e-8c8a-42a8-8f55-ab502afa52f3","AttackSimulation.ReadWrite.All","Read, create, and update all attack simulation data of an organization","Allows the app to read, create, and update attack simulation and training data for an organization without a signed-in user."
"99bc85fb-e857-4220-9f8c-3a1c83148d2e","AuditActivity.Read","Read activity audit log from the audit store.","Read activity audit log from the audit store."
"f6318678-2713-4bb6-b123-233e7336c1bd","AuditActivity.Write","Upload activity audit logs to the audit store.","Allows the application to upload bulk activity audit logs to the audit store."
"b0afded3-3588-46d8-8b3d-9842eff778da","AuditLog.Read.All","Read all audit log data","Allows the app to read and query your audit log activities, without a signed-in user."
"20e6f8e4-ffac-4cf7-82f7-70ddb7564318","AuditLogsQuery-CRM.Read.All","Read audit logs data from Dynamics CRM workload","Allows the app to read and query audit logs from Dynamics CRM workload, without a signed-in user"
"0bc85aed-7b0b-437a-bac8-3b29a1b84c99","AuditLogsQuery-Endpoint.Read.All","Read audit logs data from Endpoint Data Loss Prevention workload","Allows the app to read and query audit logs from Endpoint Data Loss Prevention workload, without a signed-in user"
"7276d950-48fc-4269-8348-f22f2bb296d0","AuditLogsQuery-Entra.Read.All","Read audit logs data from Entra (Azure AD) workload","Allows the app to read and query audit logs from Entra (Azure AD) workload, without a signed-in user"
"6b0d2622-d34e-4470-935b-b96550e5ca8d","AuditLogsQuery-Exchange.Read.All","Read audit logs data from Exchange workload","Allows the app to read and query audit logs from Exchange workload, without a signed-in user"
"8a169a81-841c-45fd-ad43-96aede8801a0","AuditLogsQuery-OneDrive.Read.All","Read audit logs data from OneDrive workload","Allows the app to read and query audit logs from OneDrive workload, without a signed-in user"
"91c64a47-a524-4fce-9bf3-3d569a344ecf","AuditLogsQuery-SharePoint.Read.All","Read audit logs data from SharePoint workload","Allows the app to read and query audit logs from SharePoint workload, without a signed-in user"
"5e1e9171-754d-478c-812c-f1755a9a4c2d","AuditLogsQuery.Read.All","Read audit logs data from all services","Allows the app to read and query audit logs from all services."
"381f742f-e1f8-4309-b4ab-e3d91ae4c5c1","AuthenticationContext.Read.All","Read all authentication context information","Allows the app to read the authentication context information in your organization without a signed-in user."
"a88eef72-fed0-4bf7-a2a9-f19df33f8b83","AuthenticationContext.ReadWrite.All","Read and write all authentication context information","Allows the app to read and update the authentication context information in your organization without a signed-in user."
"5fbb5982-3230-4882-93c0-2167523ce0c2","BackupRestore-Configuration.Read.All","Read all backup configuration policies","Allows the app to read all backup configurations, and lists of Microsoft 365 service resources to be backed-up, without a signed-in user."
"18133149-5489-40ac-80f0-4b6fa85f6cdc","BackupRestore-Configuration.ReadWrite.All","Read and edit all backup configuration policies","Allows the app to read and update the backup configuration, and list of Microsoft 365 service resources to be backed-up, without a signed-in user."
"6fe20a79-0e15-45a1-b019-834c125993a0","BackupRestore-Control.Read.All","Read the status of the M365 backup service","Allows the app to read the status of M365 backup service (enable/disable), without signed in user"
"fb240865-88f8-4a1d-923f-98dbc7920860","BackupRestore-Control.ReadWrite.All","Update or read the status of the M365 backup service","Allows the app to update or read the status of M365 backup service (enable/disable), without signed in user"
"ecae8511-f2d7-4be4-bdbf-91f244d45986","BackupRestore-Monitor.Read.All","Read all monitoring, quota and billing information for the tenant","Allows the app to monitor all backup and restore jobs, view quota usage and billing details, without a signed-in user."
"87853aa5-0372-4710-b34b-cef27bb7156e","BackupRestore-Restore.Read.All","Read all restore sessions","Allows the app to read all restore sessions, without a signed-in user."
"bebd0841-a3d8-4313-a51d-731112c8ee41","BackupRestore-Restore.ReadWrite.All","Read restore all sessions and start restore sessions from backups","Allows the app to search all backup snapshots for Microsoft 365 resources, and restore Microsoft 365 resources from a backed-up snapshot, without a signed-in user."
"f6135c51-c766-4be1-9638-ed90c2ed2443","BackupRestore-Search.Read.All","Search for metadata properties in all backup snapshots","Allows the app to search all backup snapshots for Microsoft 365 resources, without a signed-in user."
"9e8be751-7eee-4c09-bcfd-d64f6b087fd8","BillingConfiguration.ReadWrite.All","Read and write application billing configuration","Allows the app to read and write the billing configuration on all applications without a signed-in user."
"57f1cf28-c0c4-4ec3-9a30-19a2eaaf2f6e","BitlockerKey.Read.All","Read all BitLocker keys","Allows an app to read BitLocker keys for all devices, without a signed-in user. Allows read of the recovery key."
"f690d423-6b29-4d04-98c6-694c42282419","BitlockerKey.ReadBasic.All","Read all BitLocker keys basic information","Allows an app to read basic BitLocker key properties for all devices, without a signed-in user. Does not allow read of the recovery key."
"6b22000a-1228-42ec-88db-b8c00399aecb","Bookings.Manage.All","Manage bookings information","Allows an app to read, write and manage bookings appointments, businesses, customers, services, and staff on behalf of the signed-in user."
"6e98f277-b046-4193-a4f2-6bf6a78cd491","Bookings.Read.All","Read all Bookings related resources.","Allows an app to read Bookings appointments, businesses, customers, services, and staff without a signed-in user.  "
"0c4b2d20-7919-468d-8668-c54b09d4dee8","Bookings.ReadWrite.All","Read and write bookings information","Allows an app to read and write bookings appointments, businesses, customers, services, and staff on behalf of the signed-in user. Does not allow create, delete and publish of booking businesses."
"9769393e-5a9f-4302-9e3d-7e018ecb64a7","BookingsAppointment.ReadWrite.All","Read and write all Bookings related resources.","Allows an app to read and write Bookings appointments and customers, and additionally allows reading businesses, services, and staff without a signed-in user."
"be95e614-8ef3-49eb-8464-1c9503433b86","Bookmark.Read.All","Read all bookmarks","Allows an app to read all bookmarks without a signed-in user."
"c5ee1f21-fc7f-4937-9af0-c91648ff9597","BrowserSiteLists.Read.All","Read all browser site lists for your organization","Allows an app to read all browser site lists configured for your organization, without a signed-in user."
"8349ca94-3061-44d5-9bfb-33774ea5e4f9","BrowserSiteLists.ReadWrite.All","Read and write all browser site lists for your organization","Allows an app to read and write all browser site lists configured for your organization, without a signed-in user."
"acc0fc4d-2cd6-4194-8700-1768d8423d86","BusinessScenarioConfig.Read.OwnedBy","Read all business scenario configurations this app creates or owns","Allows the app to read the configurations of business scenarios it owns, without a signed-in user."
"bbea195a-4c47-4a4f-bff2-cba399e11698","BusinessScenarioConfig.ReadWrite.OwnedBy","Read and write all business scenario configurations this app creates or owns","Allows the app to create new business scenarios and fully manage the configurations of scenarios it owns, without a signed-in user."
"6c0257fd-cffe-415b-8239-2d0d70fdaa9c","BusinessScenarioData.Read.OwnedBy","Read data for all business scenarios this app creates or owns","Allows the app to read the data associated with the business scenarios it owns, without a signed-in user."
"f2d21f22-5d80-499e-91cc-0a8a4ce16f54","BusinessScenarioData.ReadWrite.OwnedBy","Read and write data for all business scenarios this app creates or owns","Allows the app to fully manage the data associated with the business scenarios it owns, without a signed-in user."
"798ee544-9d2d-430c-a058-570e29e34338","Calendars.Read","Read calendars in all mailboxes","Allows the app to read events of all calendars without a signed-in user."
"8ba4a692-bc31-4128-9094-475872af8a53","Calendars.ReadBasic.All","Read basic details of calendars in all mailboxes ","Allows the app to read events of all calendars, except for properties such as body, attachments, and extensions, without a signed-in user."
