"Id","Value","AdminConsentDisplayName","AdminConsentDescription"
"e4aa47b9-9a69-4109-82ed-36ec70d85ff1","AccessReview.ReadWrite.All","Manage all access reviews that user can access","Allows the app to read, update, delete and perform actions on access reviews, reviewers, decisions and settings that the signed-in user has access to in the organization."
"5af8c3f5-baca-439a-97b0-ea58a435e269","AccessReview.ReadWrite.Membership","Manage access reviews for group and app memberships","Allows the app to read, update, delete and perform actions on access reviews, reviewers, decisions and settings for group and app memberships that the signed-in user has access to in the organization."
"9084c10f-a2d6-4713-8732-348def50fe02","Acronym.Read.All","Read all acronyms that the user can access","Allows an app to read all acronyms that the signed-in user can access."
"3361d15d-be43-4de6-b441-3c746d05163d","AdministrativeUnit.Read.All","Read administrative units","Allows the app to read administrative units and administrative unit membership on behalf of the signed-in user."
"7b8a2d34-6b3f-4542-a343-54651608ad81","AdministrativeUnit.ReadWrite.All","Read and write administrative units","Allows the app to create, read, update, and delete administrative units and manage administrative unit membership on behalf of the signed-in user."
"73ea6732-992c-4292-98f7-9feff18d3ade","AgentCard.Read.All","Read agent cards in Agent Registry","Allows the app to read agent cards and their skills in your organization's Agent Registry on behalf of the signed-in user."
"b0f726a8-0fa2-4ce2-937b-fd17a446261f","AgentCard.ReadWrite.All","Read and write agent cards in Agent Registry","Allows the app to create, read, update, and delete agent cards and manage their skills in your organization's Agent Registry on behalf of the signed-in user."
"ada96a26-9579-4c29-a578-c3482a765716","AgentCardManifest.Read.All","Read agent card manifests in Agent Registry","Allows the app to read agent card manifests in your organization's Agent Registry on behalf of the signed-in user."
"80151b1a-1c31-4846-ae0d-c79939ee13d1","AgentCardManifest.ReadWrite.All","Read and write agent card manifests in Agent Registry","Allows the app to read and write agent card manifests in your organization's Agent Registry on behalf of the signed-in user."
"fa50be38-fdff-469c-96dc-ef5fce3c64bf","AgentCollection.Read.All","Read collections in Agent Registry","Allows the app to read collections and their membership in your organization's Agent Registry on behalf of the signed-in user."
"b14924c8-87f1-438a-81f2-dc370ba2f45d","AgentCollection.Read.Global","Read global collection in Agent Registry","Allows the app to read global collection and its membership in your organization's Agent Registry on behalf of the signed-in user."
"43acfda3-daf3-4aa4-955d-b051d0024e82","AgentCollection.Read.Quarantined","Read quarantined collection in Agent Registry","Allows the app to read quarantined collection and its membership in your organization's Agent Registry on behalf of the signed-in user."
"6d8a7002-a05e-4b95-a768-0e6f0badc6c8","AgentCollection.ReadWrite.All","Read and write collections in Agent Registry","Allows the app to create, read, update, and delete collections and manage their membership in your organization's Agent Registry on behalf of the signed-in user."
"c001dd65-8a6b-4349-ab0c-4e8a410d28d2","AgentCollection.ReadWrite.Global","Read and write global collection in Agent Registry","Allows the app to read and update global collection and manage its membership in your organization's Agent Registry on behalf of the signed-in user."
"ae331cc9-9f51-484b-a90b-124f2e4a6398","AgentCollection.ReadWrite.Quarantined","Read and write quarantined collection in Agent Registry","Allows the app to read and update quarantined collection and manage its membership in your organization's Agent Registry on behalf of the signed-in user."
"c8ee41e5-35e7-4fe9-8ecb-93493adcac5b","AgentIdentity.DeleteRestore.All","Delete and restore agent identities","Allows the client to delete and restore agent identities."
"a501206a-e364-4a3f-be6e-765806d0e323","AgentIdentity.EnableDisable.All","Enable or disable agent identities","Allows the client to enable or disable agent identities."
"5e850691-d86a-4b24-bfa6-8a52fb37a0c1","AgentIdentity.Read.All","Read all agent identities","Allows the client to read all agent identities."
"4a4facd5-0ee1-49b7-a5b2-fdcc2491685e","AgentIdentity.ReadWrite.All","Read and write all agent identities","Allows the client to read, update, and delete agent identities on behalf of the signed-in user."
"75b5feb2-bfe7-423f-907d-cc505186f246","AgentIdentityBlueprint.AddRemoveCreds.All","Update agent identity blueprint credentials","Allows updating agent identity blueprint credentials on behalf of the signed-in user."
"8fc15edd-ba24-494e-9bf6-d38e1b7ba8fd","AgentIdentityBlueprint.Create","Create agent identity blueprints.","Allows creating new agent identity blueprints with a signed-in user."
"f12ba1f6-afb7-4685-9a30-21e8c3f551d8","AgentIdentityBlueprint.DeleteRestore.All","Delete and restore agent identity blueprints.","Allows deleting or restoring agent identity blueprints with a signed-in user."
"26512dc8-1364-4e9f-867c-6d8b22a9e162","AgentIdentityBlueprint.Read.All","Read all agent identity blueprints","Allows the client to read all agent identity blueprints."
"4fd490fc-1467-48eb-8a4c-421597ab0402","AgentIdentityBlueprint.ReadWrite.All","Read and write all agent identity blueprints.","Allows the app to read, update, and delete agent identity blueprints on behalf of the signed-in user."
"6f677aa9-25af-49a5-8a1d-628dc7f0d009","AgentIdentityBlueprint.UpdateAuthProperties.All","Update agent identity blueprint authorization and authentication properties","Allows updating agent identity blueprint authorization and authentication properties on behalf of the signed-in user."
"60960e31-67cb-4d25-9d36-4922109923a2","AgentIdentityBlueprint.UpdateBranding.All","Update agent identity blueprint branding","Allows updating agent identity blueprint branding on behalf of the signed-in user."
"00dcd896-6b23-42ce-b5de-c58493c05e22","AgentIdentityBlueprintPrincipal.Create","Create agent identity blueprint service principals.","Allows creating new agent identity blueprint principals with a signed-in user."
"2c70023e-a482-4af2-9ff1-51ded53e6bad","AgentIdentityBlueprintPrincipal.DeleteRestore.All","Delete and restore agent identity blueprints.","Allows deleting or restoring agent identity blueprints with a signed-in user."
"e7475e0a-9f02-43e2-a250-5c2ea74ccd0e","AgentIdentityBlueprintPrincipal.EnableDisable.All","Enable or disable agent identity blueprint principals.","Allows enabling or disabling agent identity blueprint principals with a signed-in user."
"88c856a2-de61-4632-b2d4-ac503cbc8dd2","AgentIdentityBlueprintPrincipal.Read.All","Read agent identity blueprints principals.","Allows reading agent identity blueprint principals with a signed-in user."
"bf2cad6a-9082-438a-9a63-95fa2687af65","AgentIdentityBlueprintPrincipal.ReadWrite.All","Read and write all agent identity blueprint principals.","Allows the app to read, update, and delete agent identity blueprint principals on behalf of the signed-in user."
"ad57fb88-4658-4fd6-ab7d-e43184b08e4e","AgentIdUser.ReadWrite.All","Read and write all agent ID users' full profiles","Allows the app to read and write the full set of profile properties, reports, and managers of agent ID users in your organization, and read basic company properties, on behalf of the signed-in user."
"52a417d9-0b3c-4466-9a3b-66960de73d74","AgentIdUser.ReadWrite.IdentityParentedBy","Read and write all agent ID users' full profiles","Allows the app to read and write the full set of profile properties, reports, and managers of agent ID users in your organization, and read basic company properties, on behalf of the signed-in user."
"4c3c738a-2df0-4877-bf4a-f796950ff34c","AgentInstance.Read.All","Read agent instances in Agent Registry","Allows the app to read agent instances and their related collections in your organization's Agent Registry on behalf of the signed-in user."
"fc79e324-da24-497a-b5ec-e7de08320375","AgentInstance.ReadWrite.All","Read and write agent instances in Agent Registry","Allows the app to create, read, update, and delete agent instances in your organization's Agent Registry on behalf of the signed-in user."
"af2819c9-df71-4dd3-ade7-4d7c9dc653b7","Agreement.Read.All","Read all terms of use agreements","Allows the app to read terms of use agreements on behalf of the signed-in user."
"ef4b5d93-3104-4664-9053-a5c49ab44218","Agreement.ReadWrite.All","Read and write all terms of use agreements","Allows the app to read and write terms of use agreements on behalf of the signed-in user."
"0b7643bb-5336-476f-80b5-18fbfbc91806","AgreementAcceptance.Read","Read user terms of use acceptance statuses","Allows the app to read terms of use acceptance statuses on behalf of the signed-in user."
"a66a5341-e66e-4897-9d52-c2df58c2bfb9","AgreementAcceptance.Read.All","Read terms of use acceptance statuses that user can access","Allows the app to read terms of use acceptance statuses on behalf of the signed-in user."
"859cceb9-2ec2-4e48-bcd7-b8490b5248a5","AiEnterpriseInteraction.Read","Read user AI enterprise interactions.","Allows the app to read user AI enterprise interactions, on behalf of the signed-in user."
"e03cf23f-8056-446a-8994-7d93dfc8b50e","Analytics.Read","Read user activity statistics","Allows the app to read the signed-in user's activity statistics, such as how much time the user has spent on emails, in meetings, or in chat sessions."
"1b6ff35f-31df-4332-8571-d31ea5a4893f","APIConnectors.Read.All","Read API connectors for authentication flows","Allows the app to read the API connectors used in user authentication flows, on behalf of the signed-in user."
"c67b52c5-7c69-48b6-9d48-7b3af3ded914","APIConnectors.ReadWrite.All","Read and write API connectors for authentication flows","Allows the app to read, create and manage the API connectors used in user authentication flows, on behalf of the signed-in user."
"88e58d74-d3df-44f3-ad47-e89edf4472e4","AppCatalog.Read.All","Read all app catalogs","Allows the app to read the apps in the app catalogs."
"1ca167d5-1655-44a1-8adf-1414072e1ef9","AppCatalog.ReadWrite.All","Read and write to all app catalogs","Allows the app to create, read, update, and delete apps in the app catalogs."
"3db89e36-7fa6-4012-b281-85f3d9d9fd2e","AppCatalog.Submit","Submit application packages to the catalog and cancel pending submissions","Allows the app to submit application packages to the catalog and cancel submissions that are pending review on behalf of the signed-in user."
"af281d3a-030d-4122-886e-146fb30a0413","AppCertTrustConfiguration.Read.All","Read the trusted certificate authority configuration for applications","Allows the app to read the trusted certificate authority configuration which can be used to restrict application certificates based on their issuing authority, on behalf of the signed-in user."
"4bae2ed4-473e-4841-a493-9829cfd51d48","AppCertTrustConfiguration.ReadWrite.All","Read and write the trusted certificate authority configuration for applications","Allows the app to create, read, update and delete the trusted certificate authority configuration which can be used to restrict application certificates based on their issuing authority, on behalf of the signed-in user."
"ffa91d43-2ad8-45cc-b592-09caddeb24bb","Application-RemoteDesktopConfig.ReadWrite.All","Read and write the remote desktop security configuration for apps","Allows the app to read and write other apps' remote desktop security configuration, on behalf of the signed-in user."
"c79f8feb-a9db-4090-85f9-90d820caa0eb","Application.Read.All","Read applications","Allows the app to read applications and service principals on behalf of the signed-in user."
"0586a906-4d89-4de8-b3c8-1aacdcc0c679","Application.ReadUpdate.All","Read and update all apps","Allows the app to read and update all apps in your organization, on behalf of the signed-in user."
"bdfbf15f-ee85-4955-8675-146e8e5296b5","Application.ReadWrite.All","Read and write all applications","Allows the app to create, read, update and delete applications and service principals on behalf of the signed-in user. Does not allow management of consent grants."
"84bccea3-f856-4a8a-967b-dbe0a3d53a64","AppRoleAssignment.ReadWrite.All","Manage app permission grants and app role assignments","Allows the app to manage permission grants for application permissions to any API (including Microsoft Graph) and application assignments for any app, on behalf of the signed-in user."
"b0df437d-d341-4df0-aa3e-89ca81a1207f","ApprovalSolution.Read","Read approvals","Allows the app to read approvals on behalf of the signed-in user."
"6768d3af-4562-48ff-82d2-c5e19eb21b9c","ApprovalSolution.ReadWrite","Read, create, and respond to approvals","Allows the app to provision, read, create, and respond to approvals on behalf of the signed-in user."
"89d944f2-2011-44ad-830c-aa9bf5ef2319","ApprovalSolutionResponse.ReadWrite","Read and respond to approvals assigned to the current user","Allows the app to read and respond to approvals on behalf of the signed-in user."
